year,county,stage,station_id,yield_bu_acre,acres_planted,acres_harvested,opt_temp_min,opt_temp_max,opt_precip,stage_duration_days,stage_start_date,stage_end_date,precip_total,precip_avg,precip_max,Temp_avg,TempMAX_avg,TempMIN_avg,Snow_total,SnowDepth_avg,WindSpeed_avg,temp_deviation,precip_deviation,water_stress_indicator,hail_events,tornado_events,high_wind_events,thunder_events,total_extreme_weather_days,GDD
2019,PUTNAM,vegetative,USW00014838,169.5,44000,41000,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,PUTNAM,reproductive,USW00014838,169.5,44000,41000,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2019,RICHLAND,germination,USW00014820,163,37000,33000,10,15,40,30,4/25/19,5/25/19,3.5,0.11290322580645161,0.88,,70.90322580645162,50.483870967741936,0,,8.428709677419356,,36.5,0.612,0,0,0,8,8,30.24
2019,RICHLAND,vegetative,USW00014820,163,37000,33000,18,30,125,50,5/26/19,7/15/19,7.23,0.14176470588235296,1.02,,82.45098039215686,62.90196078431372,0,,7.355294117647058,,117.77,0.642,0,0,0,14,14,36.45
2019,RICHLAND,reproductive,USW00014820,163,37000,33000,21,30,175,76,7/16/19,9/30/19,6.820000000000001,0.088571429,1.18,,83.97402597402598,61.83116883116883,0,,6.655454545454546,,168.18,0.661,0,0,0,12,12,35.92
2019,SANDUSKY,germination,USW00014838,180.6,51000,49000,10,15,40,30,4/25/19,5/25/19,4.409999999999999,0.14225806451612902,0.94,61.516129032258064,71.67741935,51.25806451612903,0,0,8.261935483870966,49.02,35.59,0.59,0,0,0,7,7,30.63
2019,SANDUSKY,vegetative,USW00014838,180.6,51000,49000,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,SANDUSKY,reproductive,USW00014838,180.6,51000,49000,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2019,SENECA,germination,USW00014838,167.4,48000,46000,10,15,40,30,4/25/19,5/25/19,4.409999999999999,0.14225806451612902,0.94,61.516129032258064,71.67741935,51.25806451612903,0,0,8.261935483870966,49.02,35.59,0.59,0,0,0,7,7,30.63
2019,SENECA,vegetative,USW00014838,167.4,48000,46000,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,SENECA,reproductive,USW00014838,167.4,48000,46000,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2019,VAN WERT,germination,USW00014838,181.3,53000,48000,10,15,40,30,4/25/19,5/25/19,4.409999999999999,0.14225806451612902,0.94,61.516129032258064,71.67741935,51.25806451612903,0,0,8.261935483870966,49.02,35.59,0.59,0,0,0,7,7,30.63
2019,VAN WERT,vegetative,USW00014838,181.3,53000,48000,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,VAN WERT,reproductive,USW00014838,181.3,53000,48000,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2019,WILLIAMS,germination,USW00014838,156.3,17000,16000,10,15,40,30,4/25/19,5/25/19,4.409999999999999,0.14225806451612902,0.94,61.516129032258064,71.67741935,51.25806451612903,0,0,8.261935483870966,49.02,35.59,0.59,0,0,0,7,7,30.63
2019,WILLIAMS,vegetative,USW00014838,156.3,17000,16000,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,WILLIAMS,reproductive,USW00014838,156.3,17000,16000,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2019,WYANDOT,germination,USW00014838,163.2,45500,43500,10,15,40,30,4/25/19,5/25/19,4.409999999999999,0.14225806451612902,0.94,61.516129032258064,71.67741935,51.25806451612903,0,0,8.261935483870966,49.02,35.59,0.59,0,0,0,7,7,30.63
2019,WYANDOT,vegetative,USW00014838,163.2,45500,43500,18,30,125,50,5/26/19,7/15/19,9.669999999999998,0.18960784313725487,2.65,73.45098039215686,83.11764705882354,64.27450980392157,0,0,7.215098039215684,49.45,115.33,0.623,0,0,0,16,16,37.14
2019,WYANDOT,reproductive,USW00014838,163.2,45500,43500,21,30,175,76,7/16/19,9/30/19,5.790000000000001,0.075194805,0.76,73.90909091,85.1038961,63.58441558441559,0,0,6.527792207792207,48.41,169.21,0.667,0,0,0,20,20,36.79
2020,ALLEN,germination,USW00014838,169.9,66600,66000,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,ALLEN,vegetative,USW00014838,169.9,66600,66000,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,ALLEN,reproductive,USW00014838,169.9,66600,66000,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,ASHLAND,germination,USW00014820,142.6,39500,30000,10,15,40,30,4/25/20,5/25/20,6.99,0.22548387096774195,2.51,,66.54838709677419,46.516129032258064,0,,9.012258064516129,,33.01,0.525,0,0,0,4,4,28.26
2020,ASHLAND,vegetative,USW00014820,142.6,39500,30000,18,30,125,50,5/26/20,7/15/20,4.15,0.081372549,0.76,,84.39215686,62.254901960784316,0,,6.451764705882352,,120.85,0.667,0,0,0,8,8,36.13
2020,ASHLAND,reproductive,USW00014820,142.6,39500,30000,21,30,175,76,7/16/20,9/30/20,6.12,0.079480519,1.25,,82.51948051948052,60.42857142857143,0,,6.371298701298702,,168.88,0.665,0,0,0,10,10,35.21
2020,ASHTABULA,germination,USW00014852,165.6,23100,20400,10,15,40,30,4/25/20,5/25/20,2.46,0.079354839,0.52,54.61290322580645,65.41935483870968,44.38709677419355,0.5,0,9.359354838709677,42.11,37.54,0.638,0,0,0,0,0,27.19
2020,ASHTABULA,vegetative,USW00014852,165.6,23100,20400,18,30,125,50,5/26/20,7/15/20,7.88,0.15450980392156863,2.48,70.47058823529412,82.19607843137256,57.94117647058823,0,0,6.803529411764706,46.47,117.12,0.637,0,0,0,15,15,33.97
2020,ASHTABULA,reproductive,USW00014852,165.6,23100,20400,21,30,175,76,7/16/20,9/30/20,12.219999999999999,0.15870129870129868,2.42,68.7012987,79.90909091,57.97402597402598,0,0,6.315844155844156,43.2,162.78,0.63,0,0,0,14,14,33.99
2020,AUGLAIZE,germination,USW00093815,172.8,77600,72300,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,AUGLAIZE,vegetative,USW00093815,172.8,77600,72300,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,AUGLAIZE,reproductive,USW00093815,172.8,77600,72300,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,CHAMPAIGN,germination,USW00093815,168.7,89000,87000,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,CHAMPAIGN,vegetative,USW00093815,168.7,89000,87000,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,CHAMPAIGN,reproductive,USW00093815,168.7,89000,87000,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,CLARK,germination,USW00093815,183.6,63100,59000,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,CLARK,vegetative,USW00093815,183.6,63100,59000,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,CLARK,reproductive,USW00093815,183.6,63100,59000,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,COLUMBIANA,germination,USW00014852,138.5,27000,22000,10,15,40,30,4/25/20,5/25/20,2.46,0.079354839,0.52,54.61290322580645,65.41935483870968,44.38709677419355,0.5,0,9.359354838709677,42.11,37.54,0.638,0,0,0,0,0,27.19
2020,COLUMBIANA,vegetative,USW00014852,138.5,27000,22000,18,30,125,50,5/26/20,7/15/20,7.88,0.15450980392156863,2.48,70.47058823529412,82.19607843137256,57.94117647058823,0,0,6.803529411764706,46.47,117.12,0.637,0,0,0,15,15,33.97
2020,COLUMBIANA,reproductive,USW00014852,138.5,27000,22000,21,30,175,76,7/16/20,9/30/20,12.219999999999999,0.15870129870129868,2.42,68.7012987,79.90909091,57.97402597402598,0,0,6.315844155844156,43.2,162.78,0.63,0,0,0,14,14,33.99
2020,CRAWFORD,germination,USW00014821,190.8,78500,77000,10,15,40,30,4/25/20,5/25/20,6.1899999999999995,0.19967741935483868,1.72,58.193548387096776,67.87096774193549,48.67741935483871,0,0,9.388064516129033,45.69,33.81,0.545,0,0,0,5,5,29.34
2020,CRAWFORD,vegetative,USW00014821,190.8,78500,77000,18,30,125,50,5/26/20,7/15/20,5.04,0.098823529,1.21,74.88235294117646,85.37254901960785,64.52941176470588,0,0,7.105686274509805,50.88,119.96,0.66,0,0,0,18,18,37.26
2020,CRAWFORD,reproductive,USW00014821,190.8,78500,77000,21,30,175,76,7/16/20,9/30/20,10.31,0.1338961038961039,2,72.42857142857143,82.27272727272727,63.33766233766234,0,0,6.455064935064935,46.93,164.69,0.641,0,0,0,17,17,36.67
2020,DARKE,germination,USW00093815,195.8,137000,128000,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,DARKE,vegetative,USW00093815,195.8,137000,128000,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,DARKE,reproductive,USW00093815,195.8,137000,128000,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,DEFIANCE,germination,USW00014838,136,54800,50700,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,DEFIANCE,vegetative,USW00014838,136,54800,50700,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,DEFIANCE,reproductive,USW00014838,136,54800,50700,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,ERIE,germination,USW00014820,164.6,26500,26000,10,15,40,30,4/25/20,5/25/20,6.99,0.22548387096774195,2.51,,66.54838709677419,46.516129032258064,0,,9.012258064516129,,33.01,0.525,0,0,0,4,4,28.26
2020,ERIE,vegetative,USW00014820,164.6,26500,26000,18,30,125,50,5/26/20,7/15/20,4.15,0.081372549,0.76,,84.39215686,62.254901960784316,0,,6.451764705882352,,120.85,0.667,0,0,0,8,8,36.13
2020,ERIE,reproductive,USW00014820,164.6,26500,26000,21,30,175,76,7/16/20,9/30/20,6.12,0.079480519,1.25,,82.51948051948052,60.42857142857143,0,,6.371298701298702,,168.88,0.665,0,0,0,10,10,35.21
2020,FULTON,germination,USW00014838,164.2,85100,82200,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,FULTON,vegetative,USW00014838,164.2,85100,82200,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,FULTON,reproductive,USW00014838,164.2,85100,82200,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,GEAUGA,germination,USW00014852,157.6,2900,1700,10,15,40,30,4/25/20,5/25/20,2.46,0.079354839,0.52,54.61290322580645,65.41935483870968,44.38709677419355,0.5,0,9.359354838709677,42.11,37.54,0.638,0,0,0,0,0,27.19
2020,GEAUGA,vegetative,USW00014852,157.6,2900,1700,18,30,125,50,5/26/20,7/15/20,7.88,0.15450980392156863,2.48,70.47058823529412,82.19607843137256,57.94117647058823,0,0,6.803529411764706,46.47,117.12,0.637,0,0,0,15,15,33.97
2020,GEAUGA,reproductive,USW00014852,157.6,2900,1700,21,30,175,76,7/16/20,9/30/20,12.219999999999999,0.15870129870129868,2.42,68.7012987,79.90909091,57.97402597402598,0,0,6.315844155844156,43.2,162.78,0.63,0,0,0,14,14,33.99
2020,HANCOCK,germination,USW00014838,171.2,90600,89500,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,HANCOCK,vegetative,USW00014838,171.2,90600,89500,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,HANCOCK,reproductive,USW00014838,171.2,90600,89500,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,HARDIN,germination,USW00093815,159.7,87600,82000,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,HARDIN,vegetative,USW00093815,159.7,87600,82000,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,HARDIN,reproductive,USW00093815,159.7,87600,82000,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,HENRY,germination,USW00014838,158,86700,85500,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,HENRY,vegetative,USW00014838,158,86700,85500,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,HENRY,reproductive,USW00014838,158,86700,85500,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,HURON,germination,USW00014820,164.3,54300,50500,10,15,40,30,4/25/20,5/25/20,6.99,0.22548387096774195,2.51,,66.54838709677419,46.516129032258064,0,,9.012258064516129,,33.01,0.525,0,0,0,4,4,28.26
2020,HURON,vegetative,USW00014820,164.3,54300,50500,18,30,125,50,5/26/20,7/15/20,4.15,0.081372549,0.76,,84.39215686,62.254901960784316,0,,6.451764705882352,,120.85,0.667,0,0,0,8,8,36.13
2020,HURON,reproductive,USW00014820,164.3,54300,50500,21,30,175,76,7/16/20,9/30/20,6.12,0.079480519,1.25,,82.51948051948052,60.42857142857143,0,,6.371298701298702,,168.88,0.665,0,0,0,10,10,35.21
2020,LOGAN,germination,USW00093815,174.6,71400,67300,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,LOGAN,vegetative,USW00093815,174.6,71400,67300,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
2020,LOGAN,reproductive,USW00093815,174.6,71400,67300,21,30,175,76,7/16/20,9/30/20,7.359999999999999,0.095584416,1.66,71.88311688311688,82.67532467532467,61.54545454545455,0,0,7.416103896103894,46.38,167.64,0.658,0,0,0,14,14,35.77
2020,LORAIN,germination,USW00014820,165.6,20100,18800,10,15,40,30,4/25/20,5/25/20,6.99,0.22548387096774195,2.51,,66.54838709677419,46.516129032258064,0,,9.012258064516129,,33.01,0.525,0,0,0,4,4,28.26
2020,LORAIN,vegetative,USW00014820,165.6,20100,18800,18,30,125,50,5/26/20,7/15/20,4.15,0.081372549,0.76,,84.39215686,62.254901960784316,0,,6.451764705882352,,120.85,0.667,0,0,0,8,8,36.13
2020,LORAIN,reproductive,USW00014820,165.6,20100,18800,21,30,175,76,7/16/20,9/30/20,6.12,0.079480519,1.25,,82.51948051948052,60.42857142857143,0,,6.371298701298702,,168.88,0.665,0,0,0,10,10,35.21
2020,LUCAS,germination,USW00014838,170.9,22600,20900,10,15,40,30,4/25/20,5/25/20,7.459999999999999,0.24064516129032254,2.33,57,66.87096774193549,46.83870967741935,0,0,8.645483870967743,44.5,32.54,0.514,0,0,0,5,5,28.42
2020,LUCAS,vegetative,USW00014838,170.9,22600,20900,18,30,125,50,5/26/20,7/15/20,5.010000000000001,0.098235294,1.34,74.72549019607843,85.74509803921569,63.76470588235294,0,0,6.592745098039214,50.73,119.99,0.66,0,0,0,11,11,36.88
2020,LUCAS,reproductive,USW00014838,170.9,22600,20900,21,30,175,76,7/16/20,9/30/20,10.239999999999998,0.13298701298701296,1.57,71.94805194805195,82.38961039,62.25974025974026,0,0,5.873506493506493,46.45,164.76,0.641,0,0,0,16,16,36.13
2020,MAHONING,germination,USW00014852,150.7,15700,12000,10,15,40,30,4/25/20,5/25/20,2.46,0.079354839,0.52,54.61290322580645,65.41935483870968,44.38709677419355,0.5,0,9.359354838709677,42.11,37.54,0.638,0,0,0,0,0,27.19
2020,MAHONING,vegetative,USW00014852,150.7,15700,12000,18,30,125,50,5/26/20,7/15/20,7.88,0.15450980392156863,2.48,70.47058823529412,82.19607843137256,57.94117647058823,0,0,6.803529411764706,46.47,117.12,0.637,0,0,0,15,15,33.97
2020,MAHONING,reproductive,USW00014852,150.7,15700,12000,21,30,175,76,7/16/20,9/30/20,12.219999999999999,0.15870129870129868,2.42,68.7012987,79.90909091,57.97402597402598,0,0,6.315844155844156,43.2,162.78,0.63,0,0,0,14,14,33.99
2020,MEDINA,germination,USW00014820,155.9,14500,12600,10,15,40,30,4/25/20,5/25/20,6.99,0.22548387096774195,2.51,,66.54838709677419,46.516129032258064,0,,9.012258064516129,,33.01,0.525,0,0,0,4,4,28.26
2020,MEDINA,vegetative,USW00014820,155.9,14500,12600,18,30,125,50,5/26/20,7/15/20,4.15,0.081372549,0.76,,84.39215686,62.254901960784316,0,,6.451764705882352,,120.85,0.667,0,0,0,8,8,36.13
2020,MEDINA,reproductive,USW00014820,155.9,14500,12600,21,30,175,76,7/16/20,9/30/20,6.12,0.079480519,1.25,,82.51948051948052,60.42857142857143,0,,6.371298701298702,,168.88,0.665,0,0,0,10,10,35.21
2020,MERCER,germination,USW00093815,185.2,110500,87300,10,15,40,30,4/25/20,5/25/20,5.75,0.18548387096774194,1.75,57.806451612903224,67.80645161290323,48.03225806451613,0,0,10.830645161290322,45.31,34.25,0.556,0,0,0,6,6,29.02
2020,MERCER,vegetative,USW00093815,185.2,110500,87300,18,30,125,50,5/26/20,7/15/20,3.7600000000000002,0.07372549,1.24,74.50980392156863,85.17647058823529,63.96078431372549,0,0,7.7941176470588225,50.51,121.24,0.67,0,0,0,14,14,36.98
